symbol,timeframe,direction,mode,entry_ts,exit_ts,entry,sl,tp,exit_price,exit_reason,score,cnt,src,risk,r,pnl_pct,bars_held
BTC/USDT,4h,long,reversion,2023-01-29 20:00:00+00:00,2023-01-30 08:00:00+00:00,23844.12238095238,23223.963414864647,24776.920021176473,23223.963414864647,sl,5.25,5,피보 가격대 넥라인 돌파선,620.1589660877326,-1.0379484038526006,-2.6995877587838937,3
BTC/USDT,4h,long,reversion,2023-02-02 04:00:00+00:00,2023-02-09 04:00:00+00:00,23785.617129301798,22398.14080104691,26560.569785811575,22398.14080104691,sl,5.75,5,피보 빗각 가격대 넥라인,1387.4763282548884,-1.0166430795934505,-5.930341010502377,42
BTC/USDT,4h,long,reversion,2023-02-16 00:00:00+00:00,2023-02-24 16:00:00+00:00,24278.809523809523,23028.943460820134,26778.5416497883,23028.943460820134,sl,5.25,5,피보 가격대 넥라인 돌파선,1249.8660629893893,-1.0189251290140162,-5.245396971514604,52
BTC/USDT,4h,long,reversion,2023-03-01 16:00:00+00:00,2023-03-02 00:00:00+00:00,23335.273648648646,23038.069410091044,23785.55152222222,23785.55152222222,tp,3.7,3,피보 가격대 FVG,297.20423855760237,1.4357717879768208,1.8286370556997933,2
BTC/USDT,4h,long,reversion,2023-04-03 20:00:00+00:00,2023-04-03 20:00:00+00:00,27525.78782725275,27323.40980346452,27846.41,27323.40980346452,sl,4.55,4,피보 돌파선 FVG,202.37802378822744,-1.1355117433306707,-0.8348630166220455,0
BTC/USDT,4h,long,reversion,2023-04-05 12:00:00+00:00,2023-04-10 16:00:00+00:00,28199.06657661972,27322.990453878178,29184.679999999997,29184.679999999997,tp,3.55,3,피보 FVG,876.0761227415423,1.0922812815596796,3.393451153753314,31
BTC/USDT,4h,long,reversion,2023-04-19 08:00:00+00:00,2023-04-19 08:00:00+00:00,29133.551428571427,28482.310281427322,29882.888917073175,30077.76,tp,4.2,4,피보 가격대 넥라인 돌파선,651.2411471441046,1.4043997676208029,3.1393457744301285,0
BTC/USDT,4h,long,reversion,2023-04-26 16:00:00+00:00,2023-04-26 20:00:00+00:00,28623.13661408451,27483.411761428688,30136.60759120879,27483.411761428688,sl,3.55,3,피보 FVG,1139.7248526558215,-1.024614076039832,-4.079839825342386,1
BTC/USDT,4h,long,reversion,2023-04-27 04:00:00+00:00,2023-05-08 16:00:00+00:00,28707.945328,27371.59471569199,30126.281288049548,27371.59471569199,sl,3.75,3,피보 가격대,1336.3506123080115,-1.0209823453243445,-4.752657728517802,69
BTC/USDT,4h,short,reversion,2023-05-15 00:00:00+00:00,2023-05-18 16:00:00+00:00,27224.30875,27915.210305359135,26504.439999999995,26504.439999999995,tp,3.2,3,가격대 돌파선 FVG,690.9015553591344,1.0030435888435332,2.545535249356901,22
BTC/USDT,4h,long,reversion,2023-05-31 04:00:00+00:00,2023-05-31 04:00:00+00:00,27520.493232075474,27366.806141229514,28394.456285853663,27366.806141229514,sl,5.3,5,피보 가격대 넥라인,153.68709084596048,-1.1785683464732837,-0.6581667668713977,0
BTC/USDT,4h,short,reversion,2023-06-12 04:00:00+00:00,2023-06-14 20:00:00+00:00,25834.760708860755,26548.701505410314,25001.632000000005,25001.632000000005,tp,3.95,4,피보 가격대 넥라인,713.9407965495593,1.1313410249280393,3.1264485923002656,16
BTC/USDT,4h,short,reversion,2023-06-16 16:00:00+00:00,2023-06-20 00:00:00+00:00,26498.26615135135,27095.860169302683,25606.06628,27095.860169302683,sl,3.7,3,피보 가격대 돌파선,597.5940179513345,-1.0448415853495194,-2.3563469305700937,20
BTC/USDT,4h,long,reversion,2023-06-26 16:00:00+00:00,2023-06-30 12:00:00+00:00,29996.275229894734,29762.71374327056,31406.728999999996,29762.71374327056,sl,4.75,4,피보 가격대 돌파선,233.561486624174,-1.1279298865512961,-0.8782456458067415,23
BTC/USDT,4h,long,reversion,2023-07-03 20:00:00+00:00,2023-07-07 00:00:00+00:00,31087.85365883359,29799.843982491053,33663.87301151866,29799.843982491053,sl,3.75,3,피보 빗각 가격대,1288.0096763425354,-1.023636351014933,-4.241056779384833,19
BTC/USDT,4h,short,reversion,2023-07-24 20:00:00+00:00,2023-08-02 00:00:00+00:00,29197.572283750003,29952.155527099847,28426.958181818183,29952.155527099847,sl,4.8,4,피보 가격대,754.5832433498435,-1.039193639888069,-2.685696261437784,49
BTC/USDT,4h,short,reversion,2023-08-29 16:00:00+00:00,2023-08-29 16:00:00+00:00,27699.85714285714,28138.24135280537,27147.771111111106,28138.24135280537,sl,3.5,3,피보 돌파선 FVG,438.3842099482281,-1.0636862565171505,-1.6834139497224925,0
BTC/USDT,4h,short,reversion,2023-09-01 16:00:00+00:00,2023-09-07 20:00:00+00:00,25828.24539043478,26373.864904407375,24760.944927999997,26373.864904407375,sl,3.45,3,피보 가격대,545.6195139725969,-1.047837466364394,-2.213547844530503,37
BTC/USDT,4h,long,reversion,2023-09-14 20:00:00+00:00,2023-09-18 08:00:00+00:00,26497.712100641027,26199.614845895318,27140.24520028169,27140.24520028169,tp,7.8,7,피보 가격대 넥라인 FVG,298.0972547457095,2.06548068185141,2.3236501274210246,21
BTC/USDT,4h,long,reversion,2023-09-20 16:00:00+00:00,2023-09-21 12:00:00+00:00,26878.976249999996,26395.4639919173,27490.25727272727,26395.4639919173,sl,3.2,2,가격대 FVG,483.5122580826974,-1.0550910957802497,-1.897949808276854,5
BTC/USDT,4h,long,reversion,2023-10-02 20:00:00+00:00,2023-10-06 20:00:00+00:00,27509.056654615382,27105.230738702645,28171.263390105265,28171.263390105265,tp,6.5,6,피보 가격대 넥라인,403.8259159127374,1.5708911946220965,2.3060280962454973,24
BTC/USDT,4h,long,reversion,2023-10-09 08:00:00+00:00,2023-10-11 00:00:00+00:00,27518.0799412844,27068.10125639502,28030.74361176471,27068.10125639502,sl,5.45,5,피보 가격대 넥라인,449.9786848893782,-1.0606541854433602,-1.7343934478952654,10
BTC/USDT,4h,long,reversion,2023-11-02 04:00:00+00:00,2023-11-24 12:00:00+00:00,35280.0,33794.44996937031,38251.10006125938,38251.10006125938,tp,4.25,4,피보 가격대 넥라인,1485.550030629689,1.975251220576499,8.317274691691463,134
BTC/USDT,4h,long,reversion,2023-11-24 16:00:00+00:00,2023-12-03 20:00:00+00:00,37946.84868866286,36415.70527769297,40040.78588235294,40040.78588235294,tp,6.95,6,피보 빗각 가격대 넥라인,1531.1434109698894,1.3420972599182497,5.415320237167713,55
BTC/USDT,4h,long,reversion,2024-01-03 08:00:00+00:00,2024-01-03 12:00:00+00:00,44350.57224531556,42992.00974368258,45994.57611380282,42992.00974368258,sl,6.75,6,피보 빗각 가격대 넥라인 FVG,1358.5625016329795,-1.0321452203649126,-3.161703945715349,1
BTC/USDT,4h,short,reversion,2024-01-19 04:00:00+00:00,2024-01-30 12:00:00+00:00,41470.710951086956,43799.51632773655,38470.17463774649,43799.51632773655,sl,5.75,5,피보 빗각 가격대 넥라인,2328.805376649594,-1.0183077186556269,-5.7183502185096975,68
