symbol,timeframe,direction,mode,entry_ts,exit_ts,entry,sl,tp,exit_price,exit_reason,score,cnt,src,risk,r,pnl_pct,bars_held
BTC/USDT,15m,short,reversion,2022-05-20 09:15:00+00:00,2022-05-20 09:30:00+00:00,30161.8137392,30290.80191200157,29963.030775193798,30290.80191200157,sl,3.75,3,피보 가격대,128.98817280157164,-1.2343339483698192,-0.5278677270665865,1
BTC/USDT,15m,short,reversion,2022-05-21 10:30:00+00:00,2022-05-21 10:30:00+00:00,29238.512332307695,29338.76744250048,29074.747999999996,29338.76744250048,sl,3.25,3,피보 가격대 돌파선,100.25511019278565,-1.2921411171069832,-0.44305862284603215,0
BTC/USDT,15m,long,reversion,2022-05-23 16:45:00+00:00,2022-05-23 16:45:00+00:00,30289.22318181818,30207.37403902776,30929.72236,30207.37403902776,sl,4.4,4,피보 가격대 넥라인,81.84914279041914,-1.3695615809670239,-0.37009018266315674,0
BTC/USDT,15m,long,reversion,2022-05-23 18:45:00+00:00,2022-05-23 18:45:00+00:00,29936.50891891892,29866.603791453494,30289.22318181818,29866.603791453494,sl,3.7,3,피보 가격대 돌파선,69.90512746542663,-1.427744822723838,-0.33339453204424313,0
BTC/USDT,15m,short,reversion,2022-05-24 02:15:00+00:00,2022-05-24 04:30:00+00:00,29274.129999999997,29400.570270286054,28860.388181818176,29400.570270286054,sl,3.4000000000000004,3,가격대 FVG,126.44027028605706,-1.232025367145851,-0.5321340733992781,9
BTC/USDT,15m,short,reversion,2022-05-24 12:15:00+00:00,2022-05-24 13:45:00+00:00,29247.640638181812,29380.461842124994,29097.78452338461,29097.78452338461,tp,4.95,4,피보 가격대,132.8212039431819,0.9086154818175401,0.41262611131399035,6
BTC/USDT,15m,short,reversion,2022-05-24 14:30:00+00:00,2022-05-24 15:45:00+00:00,29105.4887990909,29404.425563546713,28642.290958151258,29404.425563546713,sl,3.3,3,피보 가격대,298.9367644558115,-1.0978633632921495,-1.1275939184618031,5
BTC/USDT,15m,short,reversion,2022-05-24 23:00:00+00:00,2022-05-25 02:15:00+00:00,29662.09397959183,30044.2722511258,29254.875949565216,30044.2722511258,sl,4.9,4,피보 가격대 돌파선,382.17827153396865,-1.0781132401785574,-1.389084179063063,13
BTC/USDT,15m,short,reversion,2022-05-25 08:45:00+00:00,2022-05-25 11:00:00+00:00,29924.17291081081,30040.930197796653,29665.194999999996,29665.194999999996,tp,3.7,3,피보 가격대 FVG,116.75728698584498,1.9629029825195565,0.7658799043117717,9
BTC/USDT,15m,short,reversion,2022-05-25 16:00:00+00:00,2022-05-25 18:00:00+00:00,29677.83764705882,29915.991123573724,29267.629999999997,29915.991123573724,sl,3.4000000000000004,3,가격대 FVG,238.15347651490447,-1.1251164367674114,-0.9028635916362848,8
BTC/USDT,15m,short,reversion,2022-05-25 20:15:00+00:00,2022-05-25 20:30:00+00:00,29655.029275630248,29731.741258954255,29455.797151578947,29731.741258954255,sl,5.95,5,피보 가격대 FVG,76.71198332400672,-1.3870762295621657,-0.3588105329531413,1
BTC/USDT,15m,short,reversion,2022-05-26 13:45:00+00:00,2022-05-26 15:00:00+00:00,28690.60304347826,29363.475732653456,27344.857665127864,29363.475732653456,sl,4.6000000000000005,4,가격대 FVG,672.8726891751976,-1.0431389768897397,-2.446444668658905,5
BTC/USDT,15m,short,reversion,2022-05-26 16:15:00+00:00,2022-05-26 23:45:00+00:00,29661.447631003146,29960.9197655208,29278.03068965517,29278.03068965517,tp,6.9,6,빗각 가격대 돌파선 FVG,299.4721345176549,1.181903627720596,1.1932903834999917,30
BTC/USDT,15m,short,reversion,2022-05-27 12:45:00+00:00,2022-05-27 15:00:00+00:00,29283.66128205128,29413.69539536286,28684.49,28684.49,tp,3.9000000000000004,4,가격대 넥라인 돌파선,130.0341133115835,4.384904790668177,1.947117202724011,9
BTC/USDT,15m,short,reversion,2022-05-27 15:15:00+00:00,2022-05-27 18:00:00+00:00,28885.313810142856,29239.151642866527,28315.805772941178,28315.805772941178,tp,7.0,6,피보 가격대 FVG,353.83783272367145,1.5286875155392337,1.872603777010727,11
BTC/USDT,15m,short,reversion,2022-05-27 19:45:00+00:00,2022-05-28 13:15:00+00:00,28879.877778499995,29239.473934969392,28306.53654112676,29239.473934969392,sl,6.0,5,피보 가격대,359.5961564693971,-1.080811975695318,-1.34576688761291,70
BTC/USDT,15m,short,reversion,2022-05-28 17:15:00+00:00,2022-05-28 17:15:00+00:00,28852.959999999995,28965.749954137107,28628.640181818184,28965.749954137107,sl,3.9000000000000004,3,피보 가격대,112.78995413711164,-1.2563114348102782,-0.4911083962067677,0
BTC/USDT,15m,long,reversion,2022-05-31 06:15:00+00:00,2022-05-31 13:15:00+00:00,31559.350811267603,31385.67786236422,31844.827609756096,31844.827609756096,tp,3.55,3,피보 FVG,173.67294890338235,1.4612218591345558,0.8041189148522541,28
BTC/USDT,15m,long,reversion,2022-06-01 04:00:00+00:00,2022-06-01 04:00:00+00:00,31460.59361726316,31389.218877610183,31645.625819436616,31389.218877610183,sl,4.75,4,피보 가격대 FVG,71.37473965297613,-1.4402805026011234,-0.3267568538312775,0
BTC/USDT,15m,long,reversion,2022-06-01 05:30:00+00:00,2022-06-01 06:00:00+00:00,31467.5119152,31387.614722352577,31664.28215746479,31664.28215746479,tp,3.75,3,피보 가격대,79.89719284742387,2.0677115095137326,0.5249997065978916,2
BTC/USDT,15m,short,reversion,2022-06-02 05:45:00+00:00,2022-06-02 06:45:00+00:00,29882.279964210527,29942.39601168731,29783.775179999997,29942.39601168731,sl,4.75,4,피보 가격대 돌파선,60.116047476782114,-1.4975765913336467,-0.30127682885160173,4
BTC/USDT,15m,short,reversion,2022-06-02 15:15:00+00:00,2022-06-05 16:00:00+00:00,30259.984545945943,30864.14398288692,28632.315199999994,30045.89,flip,3.7,3,피보 가격대 돌파선,604.1594369409759,0.3044587197119971,0.6078707951541701,291
BTC/USDT,15m,long,reversion,2022-06-05 20:45:00+00:00,2022-06-05 21:00:00+00:00,29984.57923076923,29934.425557246348,30707.20454545454,29934.425557246348,sl,3.9000000000000004,4,가격대 넥라인 FVG,50.153673522883764,-1.5973540977080787,-0.2671812577402518,1
BTC/USDT,15m,long,reversion,2022-06-05 23:15:00+00:00,2022-06-06 00:45:00+00:00,29954.63891847619,29857.126913409717,30189.0,30189.0,tp,5.25,5,피보 가격대 넥라인 FVG,97.51200506647365,2.095016525660695,0.681995408526073,6
BTC/USDT,15m,long,reversion,2022-06-07 00:15:00+00:00,2022-06-07 00:15:00+00:00,30667.214864864858,30445.217457029543,30919.519977777778,31237.26,tp,3.7,3,피보 가격대 FVG,221.99740783531524,2.4283747407655505,1.7578801990275994,0
BTC/USDT,15m,long,reversion,2022-06-07 00:30:00+00:00,2022-06-07 00:30:00+00:00,30660.80135135135,30425.769781527433,30919.519977777778,30425.769781527433,sl,3.7,3,피보 가격대 돌파선,235.03156982391738,-1.1299539699680432,-0.8661706272678741,0
BTC/USDT,15m,short,reversion,2022-06-07 04:15:00+00:00,2022-06-07 08:30:00+00:00,29505.418048780488,29684.05484666614,29116.295000000006,29684.05484666614,sl,4.1,4,가격대 넥라인,178.6367978856506,-1.1656698776400345,-0.7057399898185157,17
BTC/USDT,15m,short,reversion,2022-06-07 14:30:00+00:00,2022-06-07 14:30:00+00:00,29740.085332527473,29858.30990245132,29505.418048780488,29858.30990245132,sl,4.55,4,피보 돌파선 FVG,118.22456992384832,-1.2520558766818426,-0.49772475729731824,0
BTC/USDT,15m,short,reversion,2022-06-07 18:15:00+00:00,2022-06-07 18:30:00+00:00,30184.256118918915,30249.789571888792,29983.435000000005,30249.789571888792,sl,3.7,3,피보 가격대 돌파선,65.53345296987754,-1.4610930978914403,-0.3172199289525205,1
BTC/USDT,15m,short,reversion,2022-06-07 19:45:00+00:00,2022-06-07 19:45:00+00:00,31193.804670270267,31434.412058184458,30938.387272727265,30924.42,tp,3.7,3,피보 가격대 FVG,240.60738791419135,0.9905163760812211,0.7640156770048421,0
BTC/USDT,15m,short,reversion,2022-06-07 20:00:00+00:00,2022-06-07 22:45:00+00:00,31410.935882352936,31690.415125456995,30473.404,30473.404,tp,3.4000000000000004,3,가격대 돌파선,279.4792431040587,3.243853469555198,2.8862231797464366,11
BTC/USDT,15m,short,reversion,2022-06-08 20:15:00+00:00,2022-06-08 21:45:00+00:00,30199.95939894737,30485.186874185885,29864.886050420166,30485.186874185885,sl,4.75,4,피보 가격대 FVG,285.2274752385165,-1.1063802605663888,-1.0449353398338754,6
BTC/USDT,15m,short,reversion,2022-06-10 00:30:00+00:00,2022-06-10 00:30:00+00:00,29855.47518181818,29945.493484436585,29738.495199999994,29738.495199999994,tp,4.95,4,피보 가격대,90.01830261840587,0.9685030054038173,0.2920167778149127,0
BTC/USDT,15m,short,reversion,2022-06-10 00:45:00+00:00,2022-06-10 01:15:00+00:00,29855.47518181818,29947.41823554826,29738.495199999994,29947.41823554826,sl,4.95,4,피보 가격대,91.94305373007955,-1.3252170283191371,-0.40811442355794564,2
BTC/USDT,15m,short,reversion,2022-06-10 03:15:00+00:00,2022-06-10 12:30:00+00:00,30218.820583999994,30472.787856733416,29851.417168067226,29851.417168067226,tp,3.75,3,피보 가격대,253.96727273342185,1.3283928020554618,1.1164178168997132,37
BTC/USDT,15m,short,reversion,2022-06-10 13:30:00+00:00,2022-06-10 16:15:00+00:00,29461.338944,29749.43948914089,29101.400150588233,29101.400150588233,tp,3.75,3,피보 가격대,288.10054514088915,1.1477153703502054,1.1223435041190222,11
BTC/USDT,15m,short,reversion,2022-06-14 10:15:00+00:00,2022-06-15 05:30:00+00:00,22460.715527323948,23192.127451900265,20846.0,20846.0,tp,3.55,3,피보 FVG,731.4119245763177,2.178064256312328,7.092659927161675,77
BTC/USDT,15m,short,reversion,2022-06-15 11:15:00+00:00,2022-06-15 12:15:00+00:00,20865.90095238095,21576.23980927987,19902.995081176472,21576.23980927987,sl,5.25,5,피보 가격대 넥라인 FVG,710.3388568989176,-1.0298745734866228,-3.5060069006810446,4
BTC/USDT,15m,short,reversion,2022-06-16 07:00:00+00:00,2022-06-16 14:00:00+00:00,21894.05724175824,22384.69022340465,20847.470370370367,20847.470370370367,tp,4.55,4,피보 FVG,490.63298164640946,2.0895784546352907,4.682622760419335,28
BTC/USDT,15m,short,reversion,2022-06-16 20:45:00+00:00,2022-06-18 07:15:00+00:00,20725.292490566037,21549.32907291606,19077.219325865986,19077.219325865986,tp,5.3,5,피보 가격대 넥라인,824.0365823500251,1.975849062609016,7.855965890628387,138
BTC/USDT,15m,short,reversion,2022-06-19 09:15:00+00:00,2022-06-19 10:15:00+00:00,18790.78781978022,19557.589728866118,17997.30956097561,19557.589728866118,sl,4.55,4,피보 돌파선 FVG,766.8019090858979,-1.0250054004132314,-4.182773523911857,4
BTC/USDT,15m,short,reversion,2022-06-19 10:45:00+00:00,2022-06-19 13:45:00+00:00,20052.63858378378,20673.301303430137,19164.01538028169,19164.01538028169,tp,3.7,3,피보 가격대 돌파선,620.662719646356,1.4001402839455377,4.33366847404718,12
BTC/USDT,15m,short,reversion,2022-06-23 00:15:00+00:00,2022-06-23 00:15:00+00:00,20123.19249043478,20224.03123233536,19950.339999999997,20224.03123233536,sl,3.45,3,피보 가격대,100.83874190058123,-1.200058147108525,-0.6013576315959184,0
BTC/USDT,15m,short,reversion,2022-06-23 06:30:00+00:00,2022-06-23 06:30:00+00:00,20630.218223736265,20691.434301579284,20468.53482,20423.09,tp,4.55,4,피보 돌파선 FVG,61.216077843018866,3.0482444514480904,0.9045060386695314,0
BTC/USDT,15m,short,reversion,2022-06-23 08:00:00+00:00,2022-06-23 08:00:00+00:00,20640.116314929575,20732.75807201222,20468.53482,20461.83,tp,3.55,3,피보 돌파선,92.6417570826452,1.702637630581574,0.7642173104325695,0
BTC/USDT,15m,short,reversion,2022-06-23 08:15:00+00:00,2022-06-23 09:45:00+00:00,20640.116314929575,20735.498209725632,20468.53482,20735.498209725632,sl,3.55,3,피보 돌파선,95.38189479605717,-1.21689448827329,-0.5623500385723519,6
BTC/USDT,15m,short,reversion,2022-06-23 10:00:00+00:00,2022-06-23 11:30:00+00:00,20773.527058823525,20851.196675415027,20633.440360000004,20633.440360000004,tp,3.4000000000000004,3,가격대 돌파선,77.66961659150184,1.5370645608049984,0.5746891934915864,6
BTC/USDT,15m,short,reversion,2022-06-23 19:30:00+00:00,2022-06-23 19:30:00+00:00,20775.150588235294,20846.311013208084,20145.920967155962,20846.311013208084,sl,3.4000000000000004,3,가격대 돌파선,71.16042497278977,-1.2924480960966613,-0.4426979019136139,0
BTC/USDT,15m,long,reversion,2022-06-24 12:30:00+00:00,2022-06-24 12:30:00+00:00,21368.876788990823,21290.49668664637,21454.519387804878,21290.49668664637,sl,5.45,5,피보 가격대 넥라인,78.38010234445392,-1.2721313968701122,-0.4666122139542809,0
BTC/USDT,15m,long,reversion,2022-06-24 22:15:00+00:00,2022-06-27 13:30:00+00:00,21335.50049902658,20840.05997050574,21908.018914117645,20840.05997050574,sl,3.75,3,피보 빗각 가격대,495.4405285208413,-1.0425636963889986,-2.420980509827617,253
BTC/USDT,15m,short,reversion,2022-06-27 20:00:00+00:00,2022-06-28 01:45:00+00:00,20914.424102564102,21073.228408808543,20596.81549007522,20596.81549007522,tp,3.9000000000000004,4,가격대 넥라인 돌파선,158.80430624444125,1.8693006487848551,1.419369671556812,23
BTC/USDT,15m,short,reversion,2022-06-28 06:00:00+00:00,2022-06-28 06:00:00+00:00,20811.385882352937,20849.180443704405,20735.796759650002,20849.180443704405,sl,3.4000000000000004,3,가격대 돌파선,37.794561351467564,-1.551144990659346,-0.28169601412372686,0
BTC/USDT,15m,short,reversion,2022-06-28 06:45:00+00:00,2022-06-28 08:00:00+00:00,20899.808717948716,20937.414161741464,20800.979999999996,20937.414161741464,sl,3.9000000000000004,4,가격대 넥라인 돌파선,37.6054437927487,-1.5562655118533326,-0.28002196585815375,5
BTC/USDT,15m,short,reversion,2022-07-01 00:15:00+00:00,2022-07-01 00:15:00+00:00,19823.7843902439,20214.865086463124,18616.304624098866,20214.865086463124,sl,4.1,4,가격대 넥라인,391.08069621922186,-1.0511897542678292,-2.0737716515918856,0
BTC/USDT,15m,long,reversion,2022-07-05 08:00:00+00:00,2022-07-05 08:30:00+00:00,20120.448066666668,19903.114869818644,20462.511344945986,19903.114869818644,sl,5.25,5,피보 가격대 넥라인 FVG,217.33319684802336,-1.092078806912487,-1.1796207397064526,2
BTC/USDT,15m,long,reversion,2022-07-05 11:45:00+00:00,2022-07-05 12:00:00+00:00,19629.480000000003,19446.25340531591,19840.80372972973,19446.25340531591,sl,4.7,4,피보 가격대 돌파선 FVG,183.22659468409256,-1.1066322644719992,-1.0329589035815034,1
BTC/USDT,15m,long,reversion,2022-07-06 22:30:00+00:00,2022-07-07 14:30:00+00:00,20452.92517228968,20150.889011869807,20912.484999999997,20912.484999999997,tp,4.4,4,빗각 가격대 넥라인,302.03616041987334,1.4530615208922988,2.1457914646789846,64
BTC/USDT,15m,long,reversion,2022-07-08 05:45:00+00:00,2022-07-08 08:30:00+00:00,21838.1,21596.183371817806,22498.793088940234,21596.183371817806,sl,4.25,4,피보 가격대 넥라인,241.91662818219265,-1.0897711821179703,-1.2072193545596988,11
BTC/USDT,15m,long,reversion,2022-07-08 23:45:00+00:00,2022-07-09 00:00:00+00:00,21822.3091752,21570.17633144384,22282.480062322193,21570.17633144384,sl,3.75,4,피보 가격대 넥라인 FVG,252.13284375616058,-1.086050839034301,-1.2548126062693497,1
BTC/USDT,15m,short,reversion,2022-07-13 03:00:00+00:00,2022-07-13 07:30:00+00:00,19559.8256,19690.29384387246,19388.90173978947,19690.29384387246,sl,6.25,6,피보 가격대 넥라인 돌파선 FVG,130.46824387245942,-1.1504202029508492,-0.7673550197420761,18
BTC/USDT,15m,short,reversion,2022-07-13 14:45:00+00:00,2022-07-13 14:45:00+00:00,19554.4419625,19685.978236844894,19394.24133333333,19685.978236844894,sl,4.8,4,피보 가격대,131.53627434489317,-1.1491619722193704,-0.7730033142057536,0
BTC/USDT,15m,short,reversion,2022-07-13 16:45:00+00:00,2022-07-13 17:00:00+00:00,19552.2399,19671.701910710664,19394.24133333333,19671.701910710664,sl,5.8,5,피보 가격대 FVG,119.46201071066389,-1.1641691010279023,-0.7112943699919476,1
BTC/USDT,15m,short,reversion,2022-07-13 18:30:00+00:00,2022-07-13 22:00:00+00:00,19794.799044210526,19980.35612221595,19389.859384615385,19980.35612221595,sl,4.75,4,피보 가격대 FVG,185.55707800542586,-1.107177682452144,-1.0378718931664346,14
BTC/USDT,15m,long,reversion,2022-07-15 00:15:00+00:00,2022-07-15 00:30:00+00:00,20444.032558139537,20388.308732957245,20651.298174789914,20388.308732957245,sl,6.45,6,피보 가격대 넥라인 돌파선,55.723825182292785,-1.3663813562468068,-0.3724313958672844,1
BTC/USDT,15m,long,reversion,2022-07-15 13:30:00+00:00,2022-07-15 16:15:00+00:00,20900.2,20676.83059745378,21177.13063272727,20676.83059745378,sl,5.25,5,피보 가격대 넥라인 FVG,223.36940254622095,-1.093067873494559,-1.1682085235784723,11
BTC/USDT,15m,long,reversion,2022-07-16 04:00:00+00:00,2022-07-16 04:45:00+00:00,20670.451176470586,20617.613820244896,20756.010000000002,20756.010000000002,tp,3.4000000000000004,3,가격대 FVG,52.83735622568929,1.2272679326384108,0.3137115507908964,3
BTC/USDT,15m,long,reversion,2022-07-16 19:45:00+00:00,2022-07-16 20:00:00+00:00,21191.27219512195,21126.730937814704,21411.76545454545,21126.730937814704,sl,4.1,4,가격대 넥라인,64.54125730724627,-1.3278368356808063,-0.4044129964667344,1
BTC/USDT,15m,long,reversion,2022-07-16 21:00:00+00:00,2022-07-16 21:00:00+00:00,21201.29529411764,21122.277669458847,21411.76545454545,21122.277669458847,sl,5.1000000000000005,5,가격대 넥라인 FVG,79.01762465879438,-1.2678109671502635,-0.4725155220510403,0
BTC/USDT,15m,long,reversion,2022-07-16 21:45:00+00:00,2022-07-17 01:15:00+00:00,21196.8894117647,21119.71205896541,21411.76545454545,21119.71205896541,sl,5.1000000000000005,5,가격대 넥라인 FVG,77.1773527992882,-1.274151677505583,-0.4639154907326874,14
BTC/USDT,15m,long,reversion,2022-07-17 02:15:00+00:00,2022-07-17 03:15:00+00:00,21187.76025082707,21108.269697733394,21348.639081263154,21348.639081263154,tp,6.65,6,피보 가격대 넥라인,79.49055309367395,1.756317264587651,0.6589211370965514,4
BTC/USDT,15m,long,reversion,2022-07-17 13:00:00+00:00,2022-07-17 13:00:00+00:00,21189.616981840485,21139.170837293375,21300.665223999997,21380.78,tp,8.15,7,피보 가격대 돌파선 FVG,50.446144547109725,3.367508482436177,0.801703116267646,0
BTC/USDT,15m,long,reversion,2022-07-17 13:15:00+00:00,2022-07-17 13:15:00+00:00,21182.48089538461,21107.032206058135,21300.665223999997,21300.665223999997,tp,7.15,6,피보 가격대 돌파선,75.4486893264766,1.2848832288684129,0.4576553428017753,0
BTC/USDT,15m,long,reversion,2022-07-17 14:45:00+00:00,2022-07-17 15:45:00+00:00,21204.240533658533,21133.735594508245,21324.791358153845,21133.735594508245,sl,6.15,5,피보 가격대,70.5049391502871,-1.300248299185961,-0.43233770654908366,4
BTC/USDT,15m,long,reversion,2022-07-17 16:15:00+00:00,2022-07-17 16:15:00+00:00,21083.13635135135,21031.645932559823,21202.824280327863,21031.645932559823,sl,3.7,3,피보 가격대 돌파선,51.49041879152719,-1.4089574650229997,-0.34410349923498335,0
BTC/USDT,15m,long,reversion,2022-07-17 17:30:00+00:00,2022-07-17 17:45:00+00:00,21185.127391304344,21107.514257801686,21321.956610666664,21107.514257801686,sl,4.6000000000000005,4,가격대 FVG,77.61313350265846,-1.2724580218608066,-0.4661735211833011,1
BTC/USDT,15m,long,reversion,2022-07-19 10:45:00+00:00,2022-07-19 11:15:00+00:00,21988.921248,21821.644946716064,22165.66547605634,22165.66547605634,tp,3.75,3,피보 가격대,167.27630128393503,0.9246195277344212,0.703385732068964,2
BTC/USDT,15m,long,reversion,2022-07-19 11:30:00+00:00,2022-07-19 11:30:00+00:00,21988.921248,21821.113193489502,22192.738715492957,22215.58,tp,3.75,3,피보 가격대,167.80805451049673,1.2189909594786916,0.9302707443850091,0
BTC/USDT,15m,long,reversion,2022-07-19 11:45:00+00:00,2022-07-19 12:45:00+00:00,21988.921248,21817.391179668823,22192.738715492957,22192.738715492957,tp,3.75,3,피보 가격대,171.53006833117615,1.0594447916871839,0.82644635205895,4
BTC/USDT,15m,long,reversion,2022-07-21 02:45:00+00:00,2022-07-21 02:45:00+00:00,22933.841951219514,22829.817188401033,23141.891476856475,22829.817188401033,sl,4.1,4,가격대 넥라인,104.02476281848067,-1.2199652174140327,-0.5533594966696919,0
BTC/USDT,15m,short,reversion,2022-07-23 12:30:00+00:00,2022-07-23 14:45:00+00:00,22339.451606315786,22580.428845032744,22096.463314634148,22096.463314634148,tp,4.75,4,피보 가격대 FVG,240.9772387169578,0.9161460036500446,0.9882531501299151,9
BTC/USDT,15m,short,reversion,2022-07-23 19:45:00+00:00,2022-07-23 22:15:00+00:00,22322.010890736838,22452.237071159252,22082.74376869666,22452.237071159252,sl,4.75,4,피보 가격대 돌파선,130.22618042241447,-1.1719095492805744,-0.683689767693348,10
BTC/USDT,15m,short,reversion,2022-07-23 22:30:00+00:00,2022-07-24 00:00:00+00:00,22493.75,22569.023903780228,22338.791277777775,22569.023903780228,sl,4.2,4,피보 가격대 넥라인 돌파선,75.27390378022756,-1.2993253414579584,-0.4348109618543714,6
BTC/USDT,15m,long,reversion,2022-07-24 15:15:00+00:00,2022-07-24 16:00:00+00:00,22832.481743119264,22745.48034210182,22931.089658741257,22745.48034210182,sl,5.45,5,피보 가격대 넥라인,87.00140101744546,-1.2619380926755526,-0.48085172385232344,3
BTC/USDT,15m,long,reversion,2022-07-24 22:15:00+00:00,2022-07-24 22:30:00+00:00,22832.481743119264,22759.495912730603,22908.266328089885,22908.266328089885,tp,5.45,5,피보 가격대 넥라인,72.98583038866127,0.7249929288087795,0.23174971310756634,1
BTC/USDT,15m,long,reversion,2022-07-24 22:45:00+00:00,2022-07-24 22:45:00+00:00,22832.481743119264,22756.82206250751,22914.601495652172,22756.82206250751,sl,5.45,5,피보 가격대 넥라인,75.6596806117559,-1.3012787222798767,-0.431202939839158,0
BTC/USDT,15m,long,reversion,2022-07-25 00:15:00+00:00,2022-07-25 00:15:00+00:00,22496.560834526314,22404.21694378974,22638.575485473684,22404.21694378974,sl,4.75,4,피보 가격대 돌파선,92.3438907365744,-1.2431172079721151,-0.5102747947568651,0
BTC/USDT,15m,short,reversion,2022-07-26 22:15:00+00:00,2022-07-26 23:45:00+00:00,21091.926438309863,21217.30572892285,20951.54,21217.30572892285,sl,3.55,3,피보 돌파선,125.37929061298564,-1.168724962313875,-0.6947393218214925,6
BTC/USDT,15m,long,reversion,2022-07-27 22:30:00+00:00,2022-07-28 02:45:00+00:00,22804.428235294115,22669.24509238129,23074.794521119766,23074.794521119766,tp,3.4000000000000004,3,가격대 FVG,135.18314291282513,1.8303071604645271,1.0849939840390486,17
BTC/USDT,15m,long,reversion,2022-07-28 03:30:00+00:00,2022-07-28 05:00:00+00:00,23112.63,23038.981002907014,23402.775929411768,23038.981002907014,sl,4.25,4,피보 가격대 넥라인,73.64899709298697,-1.31332138131248,-0.41849327659569885,6
BTC/USDT,15m,long,reversion,2022-07-28 06:45:00+00:00,2022-07-28 07:15:00+00:00,23108.570799999998,22963.047317915225,23437.285183523545,22963.047317915225,sl,6.25,6,피보 가격대 넥라인 FVG,145.5234820847727,-1.1582961645017429,-0.7294232629208308,2
BTC/USDT,15m,long,reversion,2022-07-28 07:30:00+00:00,2022-07-28 09:15:00+00:00,22924.92714129032,22866.257407966383,23117.673809523807,22866.257407966383,sl,4.65,4,피보 가격대,58.669733323939,-1.3902453782806998,-0.3557931726276207,7
BTC/USDT,15m,long,reversion,2022-07-28 13:45:00+00:00,2022-07-28 14:00:00+00:00,22849.79660848485,22738.32716638703,23283.5708497561,22738.32716638703,sl,4.95,4,피보 가격대,111.46944209781941,-1.2044870904389484,-0.5875916809491384,1
BTC/USDT,15m,long,reversion,2022-07-28 14:15:00+00:00,2022-07-28 15:15:00+00:00,22849.79660848485,22734.587888364324,23283.5708497561,23283.5708497561,tp,4.95,4,피보 가격대,115.20872012052496,3.5648999234820993,1.797423253166382,4
BTC/USDT,15m,long,reversion,2022-07-28 15:30:00+00:00,2022-07-28 15:30:00+00:00,23480.797409523813,23314.552202531788,23742.881290666668,23742.881290666668,tp,6.3,6,피보 가격대 넥라인 돌파선,166.2452069920255,1.434459652146234,1.0156045283881001,0
BTC/USDT,15m,long,reversion,2022-07-29 12:30:00+00:00,2022-07-29 13:45:00+00:00,23488.471071428572,23334.857613714623,23742.849744444444,23742.849744444444,tp,4.2,4,피보 가격대 넥라인 FVG,153.61345771394917,1.5022317448100797,0.9824522503239298,5
BTC/USDT,15m,long,reversion,2022-07-29 16:00:00+00:00,2022-07-29 16:15:00+00:00,23747.814678378374,23619.980157022692,24060.165148333333,23619.980157022692,sl,3.7,3,피보 가격대 FVG,127.83452135568223,-1.1852699659413852,-0.6380309970640602,1
BTC/USDT,15m,long,reversion,2022-07-29 21:30:00+00:00,2022-07-29 22:30:00+00:00,23733.495487199998,23632.190381668046,23913.355460000002,23913.355460000002,tp,3.75,3,피보 가격대,101.305105531952,1.5402634102897212,0.6574528703981193,4
BTC/USDT,15m,long,reversion,2022-07-29 23:45:00+00:00,2022-07-29 23:45:00+00:00,23726.974332,23630.02762404384,23913.355460000002,23954.65,tp,4.75,4,피보 가격대 돌파선,96.94670795616184,2.1025454100635534,0.8590849089388218,0
BTC/USDT,15m,long,reversion,2022-07-30 01:45:00+00:00,2022-07-30 01:45:00+00:00,23726.44380568421,23634.249847622814,23913.355460000002,23921.84,tp,4.75,4,피보 가격대 돌파선,92.19395806139437,1.8609901995822276,0.7231258667253195,0
BTC/USDT,15m,long,reversion,2022-07-30 10:00:00+00:00,2022-07-30 10:00:00+00:00,23815.54062197183,23740.094435909738,23901.030131764706,23915.1,tp,3.55,3,피보 FVG,75.44618606209406,1.003285410012416,0.31783472363145493,0
BTC/USDT,15m,long,reversion,2022-07-30 10:15:00+00:00,2022-07-30 11:15:00+00:00,23739.916164864862,23659.1619762019,23901.030131764706,23901.030131764706,tp,3.7,3,피보 가격대 돌파선,80.7541886629624,1.7001408351031861,0.5783234144471153,4
BTC/USDT,15m,long,reversion,2022-07-30 19:00:00+00:00,2022-07-30 19:30:00+00:00,24444.54303157895,24257.083109809402,24668.0,24257.083109809402,sl,4.75,4,피보 가격대 FVG,187.45992176954678,-1.1298987689786288,-0.8664949660405227,2
BTC/USDT,15m,long,reversion,2022-07-30 19:45:00+00:00,2022-07-30 22:00:00+00:00,23878.454197183102,23719.98698176679,24159.0,23719.98698176679,sl,3.55,3,피보 FVG,158.46721541631268,-1.1501838757433296,-0.7633091928843923,9
BTC/USDT,15m,short,reversion,2022-08-01 20:45:00+00:00,2022-08-01 22:00:00+00:00,23126.306772790696,23194.860953156967,22943.547142857144,22943.547142857144,tp,4.3,4,피보 가격대 FVG,68.55418036627088,2.329904640714142,0.6906623895677683,5
BTC/USDT,15m,short,reversion,2022-08-01 22:45:00+00:00,2022-08-01 22:45:00+00:00,23127.34398209302,23192.178078529392,23023.49174266666,23192.178078529392,sl,4.3,4,피보 가격대 돌파선,64.8340964363706,-1.357215759967298,-0.38047541271844043,0
BTC/USDT,15m,short,reversion,2022-08-02 04:45:00+00:00,2022-08-02 09:15:00+00:00,22847.79596330275,22963.8896362747,22670.567040000005,22670.567040000005,tp,5.45,5,피보 가격대 넥라인,116.09367297195058,1.3305612428888711,0.6760815881286583,18
